cohort_id,cohort_version,freeze_date,freeze_date_tag,snapshot_read_only,record_id,doi,year,measurement_id,sample_id,target_name,target_type,matrix,treatment_process,raw_value,value_min,value_max,mean_value,median_value,sd,se,unit,log_transformed,normalization_method,basis,detection_method,n_samples,time_point,before_after_status,extraction_source,extraction_model,prompt_rule_version,value_scope,inter_run_agreement,normalized_target_name,normalized_arg_class,normalized_target_type,target_scope,target_eligibility_for_quant,normalized_matrix,matrix_group,matrix_fraction,stage_or_timepoint,normalized_treatment_process,treatment_group,raw_unit,raw_unit_pre_normalized,normalized_unit,unit_family,normalized_value,conversion_applied,conversion_note,final_unit,numeric_handling_status,quantitative_synthesis_eligible,detection_status,lod_loq_value,lod_loq_unit,processing_stream,normalized_value_numeric,unit_track,analysis_log10_value,analysis_display_unit,gene_family,matrix_bucket,target_cohort,usable_for_log10_abundance_synthesis,abundance_outlier_flag
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0262,10.1016/j.watres.2019.05.100,2019,M_000499,influent_samples,blaCTX-M,ARG,influent,WWTP influent,,,,4.4,,,,log copies/mL,Yes,not reported,per mL,qPCR,62,single time point,influent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,blaCTX-M,beta-lactam resistance,ARG,gene_specific,Yes,influent,liquid_influent,,,WWTP influent,unclear,log copies/mL,log copies/mL,log_copies_per_mL,log_abundance,4.4,No,,log_copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,4.4,liquid_absolute_log10_copies_per_mL_equivalent,4.4,log10 copies/mL,bla,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0267,10.1016/j.envint.2020.105914,2020,M_000514,UWW_2019,mecA,ARG,influent,activated sludge,1180.0,,,,,,,copies/ml,No,not reported,absolute abundance,qPCR,not reported,not reported,influent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,mecA,beta-lactam/methicillin resistance,ARG,gene_specific,Yes,influent,liquid_influent,,,activated_sludge,secondary_biological_treatment,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,1180.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,1180.0,liquid_absolute_log10_copies_per_mL_equivalent,3.071882007306125,log10 copies/mL,bla,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0267,10.1016/j.envint.2020.105914,2020,M_000515,UWW_2019,vanA,ARG,influent,activated sludge,828000.0,,,,,,,copies/ml,No,not reported,absolute abundance,qPCR,not reported,not reported,influent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,vanA,glycopeptide resistance,ARG,gene_specific,Yes,influent,liquid_influent,,,activated_sludge,secondary_biological_treatment,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,828000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,828000.0,liquid_absolute_log10_copies_per_mL_equivalent,5.91803033678488,log10 copies/mL,other,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0268,10.1016/j.chemosphere.2015.10.044,2016,M_000517,S1,intI1,intI1_marker,raw sewage,activated sludge,,,,23000.0,,38000.0,,copies/ml,No,not normalized,per ml,qPCR,not reported,average across sampling dates,influent,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,influent,unclear,,,activated_sludge,secondary_biological_treatment,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,23000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_inferred,23000.0,liquid_absolute_log10_copies_per_mL_equivalent,4.361727836017593,log10 copies/mL,intI1,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0268,10.1016/j.chemosphere.2015.10.044,2016,M_000518,S2,intI1,intI1_marker,final effluent,activated sludge,,,,2100.0,,880.0,,copies/ml,No,not normalized,per ml,qPCR,not reported,average across sampling dates,effluent,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,final_effluent,liquid_effluent,,,activated_sludge,secondary_biological_treatment,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,2100.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_inferred,2100.0,liquid_absolute_log10_copies_per_mL_equivalent,3.322219294733919,log10 copies/mL,intI1,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0268,10.1016/j.chemosphere.2015.10.044,2016,M_000519,S3,intI1,intI1_marker,receiving water upstream,activated sludge,,,,260.0,,280.0,,copies/ml,No,not normalized,per ml,qPCR,not reported,average across sampling dates,upstream,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,receiving_water_upstream,receiving_water,,,activated_sludge,secondary_biological_treatment,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,260.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_inferred,260.0,liquid_absolute_log10_copies_per_mL_equivalent,2.4149733479708178,log10 copies/mL,intI1,other_known,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0268,10.1016/j.chemosphere.2015.10.044,2016,M_000520,S4,intI1,intI1_marker,receiving water downstream,activated sludge,,,,2300.0,,2400.0,,copies/ml,No,not normalized,per ml,qPCR,not reported,average across sampling dates,downstream,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,receiving_water_downstream,receiving_water,,,activated_sludge,secondary_biological_treatment,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,2300.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_inferred,2300.0,liquid_absolute_log10_copies_per_mL_equivalent,3.361727836017593,log10 copies/mL,intI1,other_known,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0268,10.1016/j.chemosphere.2015.10.044,2016,M_000521,S1,tet(A),ARG,raw sewage,activated sludge,,,,1600.0,,1900.0,,copies/ml,No,not normalized,per ml,qPCR,not reported,average across sampling dates,influent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,tetA,tetracycline resistance,ARG,gene_specific,Yes,influent,unclear,,,activated_sludge,secondary_biological_treatment,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,1600.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,1600.0,liquid_absolute_log10_copies_per_mL_equivalent,3.204119982655925,log10 copies/mL,tet,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0268,10.1016/j.chemosphere.2015.10.044,2016,M_000522,S2,tet(A),ARG,final effluent,activated sludge,,,,350.0,,310.0,,copies/ml,No,not normalized,per ml,qPCR,not reported,average across sampling dates,effluent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,tetA,tetracycline resistance,ARG,gene_specific,Yes,final_effluent,liquid_effluent,,,activated_sludge,secondary_biological_treatment,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,350.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,350.0,liquid_absolute_log10_copies_per_mL_equivalent,2.544068044350276,log10 copies/mL,tet,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0268,10.1016/j.chemosphere.2015.10.044,2016,M_000523,S3,tet(A),ARG,receiving water upstream,activated sludge,,,,2.5,,3.8,,copies/ml,No,not normalized,per ml,qPCR,not reported,average across sampling dates,upstream,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,tetA,tetracycline resistance,ARG,gene_specific,Yes,receiving_water_upstream,receiving_water,,,activated_sludge,secondary_biological_treatment,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,2.5,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,2.5,liquid_absolute_log10_copies_per_mL_equivalent,0.3979400086720376,log10 copies/mL,tet,other_known,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0268,10.1016/j.chemosphere.2015.10.044,2016,M_000524,S4,tet(A),ARG,receiving water downstream,activated sludge,,,,57.0,,28.0,,copies/ml,No,not normalized,per ml,qPCR,not reported,average across sampling dates,downstream,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,tetA,tetracycline resistance,ARG,gene_specific,Yes,receiving_water_downstream,receiving_water,,,activated_sludge,secondary_biological_treatment,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,57.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,57.0,liquid_absolute_log10_copies_per_mL_equivalent,1.7558748556724917,log10 copies/mL,tet,other_known,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0268,10.1016/j.chemosphere.2015.10.044,2016,M_000525,S1,tet(B),ARG,raw sewage,activated sludge,,,,1900.0,,1400.0,,copies/ml,No,not normalized,per ml,qPCR,not reported,average across sampling dates,influent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,tetB,tetracycline resistance,ARG,gene_specific,Yes,influent,unclear,,,activated_sludge,secondary_biological_treatment,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,1900.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,1900.0,liquid_absolute_log10_copies_per_mL_equivalent,3.278753600952829,log10 copies/mL,tet,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0268,10.1016/j.chemosphere.2015.10.044,2016,M_000526,S2,tet(B),ARG,final effluent,activated sludge,,,,18.0,,22.0,,copies/ml,No,not normalized,per ml,qPCR,not reported,average across sampling dates,effluent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,tetB,tetracycline resistance,ARG,gene_specific,Yes,final_effluent,liquid_effluent,,,activated_sludge,secondary_biological_treatment,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,18.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,18.0,liquid_absolute_log10_copies_per_mL_equivalent,1.255272505103306,log10 copies/mL,tet,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0268,10.1016/j.chemosphere.2015.10.044,2016,M_000527,S1,tet(M),ARG,raw sewage,activated sludge,,,,1000.0,,1700.0,,copies/ml,No,not normalized,per ml,qPCR,not reported,average across sampling dates,influent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,tetM,tetracycline resistance,ARG,gene_specific,Yes,influent,unclear,,,activated_sludge,secondary_biological_treatment,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,1000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,1000.0,liquid_absolute_log10_copies_per_mL_equivalent,3.0,log10 copies/mL,tet,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0268,10.1016/j.chemosphere.2015.10.044,2016,M_000528,S3,tet(M),ARG,receiving water upstream,activated sludge,,,,5.3,,11.0,,copies/ml,No,not normalized,per ml,qPCR,not reported,average across sampling dates,upstream,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,tetM,tetracycline resistance,ARG,gene_specific,Yes,receiving_water_upstream,receiving_water,,,activated_sludge,secondary_biological_treatment,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,5.3,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,5.3,liquid_absolute_log10_copies_per_mL_equivalent,0.724275869600789,log10 copies/mL,tet,other_known,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0268,10.1016/j.chemosphere.2015.10.044,2016,M_000529,S1,sul1,ARG,raw sewage,activated sludge,,,,76000.0,,66000.0,,copies/ml,No,not normalized,per ml,qPCR,not reported,average across sampling dates,influent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,influent,unclear,,,activated_sludge,secondary_biological_treatment,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,76000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,76000.0,liquid_absolute_log10_copies_per_mL_equivalent,4.880813592280791,log10 copies/mL,sul,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0268,10.1016/j.chemosphere.2015.10.044,2016,M_000530,S2,sul1,ARG,final effluent,activated sludge,,,,15000.0,,12000.0,,copies/ml,No,not normalized,per ml,qPCR,not reported,average across sampling dates,effluent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,final_effluent,liquid_effluent,,,activated_sludge,secondary_biological_treatment,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,15000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,15000.0,liquid_absolute_log10_copies_per_mL_equivalent,4.176091259055681,log10 copies/mL,sul,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0268,10.1016/j.chemosphere.2015.10.044,2016,M_000531,S3,sul1,ARG,receiving water upstream,activated sludge,,,,58.0,,38.0,,copies/ml,No,not normalized,per ml,qPCR,not reported,average across sampling dates,upstream,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,receiving_water_upstream,receiving_water,,,activated_sludge,secondary_biological_treatment,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,58.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,58.0,liquid_absolute_log10_copies_per_mL_equivalent,1.7634279935629371,log10 copies/mL,sul,other_known,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0268,10.1016/j.chemosphere.2015.10.044,2016,M_000532,S4,sul1,ARG,receiving water downstream,activated sludge,,,,1300.0,,1100.0,,copies/ml,No,not normalized,per ml,qPCR,not reported,average across sampling dates,downstream,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,receiving_water_downstream,receiving_water,,,activated_sludge,secondary_biological_treatment,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,1300.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,1300.0,liquid_absolute_log10_copies_per_mL_equivalent,3.113943352306837,log10 copies/mL,sul,other_known,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0268,10.1016/j.chemosphere.2015.10.044,2016,M_000533,S1,sul2,ARG,raw sewage,activated sludge,,,,26000.0,,33000.0,,copies/ml,No,not normalized,per ml,qPCR,not reported,average across sampling dates,influent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,sul2,sulfonamide resistance,ARG,gene_specific,Yes,influent,unclear,,,activated_sludge,secondary_biological_treatment,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,26000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,26000.0,liquid_absolute_log10_copies_per_mL_equivalent,4.414973347970818,log10 copies/mL,sul,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0268,10.1016/j.chemosphere.2015.10.044,2016,M_000534,S2,sul2,ARG,final effluent,activated sludge,,,,6200.0,,5300.0,,copies/ml,No,not normalized,per ml,qPCR,not reported,average across sampling dates,effluent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,sul2,sulfonamide resistance,ARG,gene_specific,Yes,final_effluent,liquid_effluent,,,activated_sludge,secondary_biological_treatment,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,6200.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,6200.0,liquid_absolute_log10_copies_per_mL_equivalent,3.792391689498254,log10 copies/mL,sul,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0268,10.1016/j.chemosphere.2015.10.044,2016,M_000535,S3,sul2,ARG,receiving water upstream,activated sludge,,,,99.0,,170.0,,copies/ml,No,not normalized,per ml,qPCR,not reported,average across sampling dates,upstream,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,sul2,sulfonamide resistance,ARG,gene_specific,Yes,receiving_water_upstream,receiving_water,,,activated_sludge,secondary_biological_treatment,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,99.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,99.0,liquid_absolute_log10_copies_per_mL_equivalent,1.99563519459755,log10 copies/mL,sul,other_known,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0268,10.1016/j.chemosphere.2015.10.044,2016,M_000536,S4,sul2,ARG,receiving water downstream,activated sludge,,,,1300.0,,1200.0,,copies/ml,No,not normalized,per ml,qPCR,not reported,average across sampling dates,downstream,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,sul2,sulfonamide resistance,ARG,gene_specific,Yes,receiving_water_downstream,receiving_water,,,activated_sludge,secondary_biological_treatment,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,1300.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,1300.0,liquid_absolute_log10_copies_per_mL_equivalent,3.113943352306837,log10 copies/mL,sul,other_known,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0328,10.1016/j.jenvman.2018.10.073,2019,M_000706,S1,sul1,ARG,other,raw sewage,1380000000000.0,,,,,,,copies/ml,No,not normalized,absolute abundance,qPCR,not reported,winter,influent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,,unclear,,,raw sewage,unclear,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,1380000000000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,1380000000000.0,liquid_absolute_log10_copies_per_mL_equivalent,12.139879086401235,log10 copies/mL,sul,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0328,10.1016/j.jenvman.2018.10.073,2019,M_000707,S1,sul2,ARG,other,raw sewage,616000000000.0,,,,,,,copies/ml,No,not normalized,absolute abundance,qPCR,not reported,winter,influent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,sul2,sulfonamide resistance,ARG,gene_specific,Yes,,unclear,,,raw sewage,unclear,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,616000000000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,616000000000.0,liquid_absolute_log10_copies_per_mL_equivalent,11.789580712164426,log10 copies/mL,sul,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0328,10.1016/j.jenvman.2018.10.073,2019,M_000708,S1,tetA,ARG,other,raw sewage,1840000000.0,,,,,,,copies/ml,No,not normalized,absolute abundance,qPCR,not reported,winter,influent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,tetA,tetracycline resistance,ARG,gene_specific,Yes,,unclear,,,raw sewage,unclear,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,1840000000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,1840000000.0,liquid_absolute_log10_copies_per_mL_equivalent,9.264817823009537,log10 copies/mL,tet,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0328,10.1016/j.jenvman.2018.10.073,2019,M_000709,S1,tetM,ARG,other,raw sewage,1890000000000.0,,,,,,,copies/ml,No,not normalized,absolute abundance,qPCR,not reported,winter,influent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,tetM,tetracycline resistance,ARG,gene_specific,Yes,,unclear,,,raw sewage,unclear,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,1890000000000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,1890000000000.0,liquid_absolute_log10_copies_per_mL_equivalent,12.276461804173245,log10 copies/mL,tet,matrix_unclear,gene_mge,Yes,
