cohort_id,cohort_version,freeze_date,freeze_date_tag,snapshot_read_only,record_id,doi,year,outcome_id,target_name,matrix_before,matrix_after,treatment_process,outcome_type,reported_outcome_value,reported_outcome_unit,calculated_by_llm,paired_data_status,reported_outcome_value_min,reported_outcome_value_max,repair_applied,linked_measurement_ids,extraction_source,extraction_model,prompt_rule_version,value_scope,inter_run_agreement,normalized_target_name,normalized_arg_class,normalized_target_type,target_scope,target_eligibility_for_quant,normalized_matrix_before,matrix_before_group,normalized_matrix_after,matrix_after_group,normalized_treatment_process,treatment_group,matrix_transition_type,matrix_transition_before_class,matrix_transition_after_class,normalized_outcome_type,outcome_group,normalized_outcome_unit,outcome_unit_family,log_harmonization_status,outcome_direction,normalized_paired_data_status,valid_for_removal_synthesis,pairing_quality_flag,processing_stream,direction_inference_label,direction_inference_confidence,analysis_value,value_parse_method,gene_family,route,outlier_flag,rescued_normalized_treatment_process,rescued_treatment_group,rescued_technology_supergroup,technology_supergroup,technology_supergroup_4group
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0272,10.1016/j.envpol.2025.126096,2025,O_000483,class 1 integrons,influent,secondary effluent,activated sludge; tertiary UV treatment,removal_efficiency,2.0,logs,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,influent,liquid_influent,secondary_effluent,liquid_effluent,activated sludge; tertiary UV treatment,unclear,cross_stage_route,influent,secondary_effluent,removal_efficiency,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,2.0,single_numeric,intI1,influent_to_secondary_effluent,,activated_sludge,secondary_biological_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0280,10.1061/JHTRBP.HZENG-1601,2026,O_000493,sul1,influent,final effluent,modified SBR,reduction,3.0,orders of magnitude,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,modified SBR,unclear,cross_stage_route,influent,final_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,3.0,single_numeric,sul,influent_to_final_effluent,,SBR,secondary_biological_treatment,biological-conventional,biological,biological
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0280,10.1061/JHTRBP.HZENG-1601,2026,O_000494,tetA,influent,final effluent,modified SBR,reduction,2.0,orders of magnitude,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetA,tetracycline resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,modified SBR,unclear,cross_stage_route,influent,final_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,2.0,single_numeric,tet,influent_to_final_effluent,,SBR,secondary_biological_treatment,biological-conventional,biological,biological
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0280,10.1061/JHTRBP.HZENG-1601,2026,O_000496,qnrS,influent,final effluent,modified SBR,reduction,1.0,orders of magnitude,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,qnrS,quinolone resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,modified SBR,unclear,cross_stage_route,influent,final_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,1.0,single_numeric,qnr,influent_to_final_effluent,,SBR,secondary_biological_treatment,biological-conventional,biological,biological
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0280,10.1061/JHTRBP.HZENG-1601,2026,O_000499,intI1,influent,final effluent,modified SBR,reduction,1.4,orders of magnitude,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,influent,liquid_influent,final_effluent,liquid_effluent,modified SBR,unclear,cross_stage_route,influent,final_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,1.4,single_numeric,intI1,influent_to_final_effluent,,SBR,secondary_biological_treatment,biological-conventional,biological,biological
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0293,10.1007/s10661-025-14745-5,2025,O_000518,tetM,influent,secondary effluent,secondary biological treatment,reduction,0.27,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetM,tetracycline resistance,ARG,gene_specific,Yes,influent,liquid_influent,secondary_effluent,liquid_effluent,secondary biological treatment,unclear,cross_stage_route,influent,secondary_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,0.27,single_numeric,tet,influent_to_secondary_effluent,,secondary_biological_treatment,secondary_biological_treatment,biological-conventional,biological,biological
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0293,10.1007/s10661-025-14745-5,2025,O_000522,sul1,influent,secondary effluent,secondary biological treatment,reduction,1.0,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,influent,liquid_influent,secondary_effluent,liquid_effluent,secondary biological treatment,unclear,cross_stage_route,influent,secondary_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,1.0,single_numeric,sul,influent_to_secondary_effluent,,secondary_biological_treatment,secondary_biological_treatment,biological-conventional,biological,biological
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0307,10.3389/fmicb.2017.01282,2017,O_000540,mcr-1,influent,secondary effluent,mechanical separation; activated sludge; sedimentation,reduction,1.0,log scale,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,mcr-1,colistin resistance,ARG,gene_specific,Yes,influent,liquid_influent,secondary_effluent,liquid_effluent,mechanical separation; activated sludge; sedimentation,unclear,cross_stage_route,influent,secondary_effluent,reduction,quantitative_removal,log_reduction,log_reduction,harmonized_log_reduction,removal,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,1.0,single_numeric,other,influent_to_secondary_effluent,,activated_sludge,secondary_biological_treatment,biological-conventional,biological,biological
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0328,10.1016/j.jenvman.2018.10.073,2019,O_000602,sul1,raw sewage,secondary sedimentation pool effluent,secondary sedimentation,log_reduction,1.55,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,raw sewage,unclear,secondary sedimentation pool effluent,unclear,secondary sedimentation,unclear,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,1.55,single_numeric,sul,influent_to_final_effluent,,primary_settling,primary_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0328,10.1016/j.jenvman.2018.10.073,2019,O_000603,sul2,raw sewage,secondary sedimentation pool effluent,secondary sedimentation,log_reduction,0.8,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,sul2,sulfonamide resistance,ARG,gene_specific,Yes,raw sewage,unclear,secondary sedimentation pool effluent,unclear,secondary sedimentation,unclear,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,0.8,single_numeric,sul,influent_to_final_effluent,,primary_settling,primary_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0328,10.1016/j.jenvman.2018.10.073,2019,O_000604,tetA,raw sewage,secondary sedimentation pool effluent,secondary sedimentation,log_reduction,3.64,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetA,tetracycline resistance,ARG,gene_specific,Yes,raw sewage,unclear,secondary sedimentation pool effluent,unclear,secondary sedimentation,unclear,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,3.64,single_numeric,tet,influent_to_final_effluent,,primary_settling,primary_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0328,10.1016/j.jenvman.2018.10.073,2019,O_000605,tetM,raw sewage,secondary sedimentation pool effluent,secondary sedimentation,log_reduction,4.07,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetM,tetracycline resistance,ARG,gene_specific,Yes,raw sewage,unclear,secondary sedimentation pool effluent,unclear,secondary sedimentation,unclear,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,4.07,single_numeric,tet,influent_to_final_effluent,,primary_settling,primary_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0328,10.1016/j.jenvman.2018.10.073,2019,O_000606,tetW,raw sewage,secondary sedimentation pool effluent,secondary sedimentation,log_reduction,3.79,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetW,tetracycline resistance,ARG,gene_specific,Yes,raw sewage,unclear,secondary sedimentation pool effluent,unclear,secondary sedimentation,unclear,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,3.79,single_numeric,tet,influent_to_final_effluent,,primary_settling,primary_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0328,10.1016/j.jenvman.2018.10.073,2019,O_000607,intI1,raw sewage,secondary sedimentation pool effluent,secondary sedimentation,log_reduction,1.34,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,raw sewage,unclear,secondary sedimentation pool effluent,unclear,secondary sedimentation,unclear,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,1.34,single_numeric,intI1,influent_to_final_effluent,,primary_settling,primary_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0328,10.1016/j.jenvman.2018.10.073,2019,O_000608,sul1,raw wastewater,secondary sedimentation pool effluent,secondary sedimentation,log_reduction,1.81,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,influent,liquid_influent,secondary sedimentation pool effluent,unclear,secondary sedimentation,unclear,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,1.81,single_numeric,sul,influent_to_final_effluent,,primary_settling,primary_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0328,10.1016/j.jenvman.2018.10.073,2019,O_000609,sul2,raw wastewater,secondary sedimentation pool effluent,secondary sedimentation,log_reduction,1.82,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,sul2,sulfonamide resistance,ARG,gene_specific,Yes,influent,liquid_influent,secondary sedimentation pool effluent,unclear,secondary sedimentation,unclear,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,1.82,single_numeric,sul,influent_to_final_effluent,,primary_settling,primary_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0328,10.1016/j.jenvman.2018.10.073,2019,O_000610,tetA,raw wastewater,secondary sedimentation pool effluent,secondary sedimentation,log_reduction,2.27,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetA,tetracycline resistance,ARG,gene_specific,Yes,influent,liquid_influent,secondary sedimentation pool effluent,unclear,secondary sedimentation,unclear,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,2.27,single_numeric,tet,influent_to_final_effluent,,primary_settling,primary_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0328,10.1016/j.jenvman.2018.10.073,2019,O_000611,tetM,raw wastewater,secondary sedimentation pool effluent,secondary sedimentation,log_reduction,2.5,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetM,tetracycline resistance,ARG,gene_specific,Yes,influent,liquid_influent,secondary sedimentation pool effluent,unclear,secondary sedimentation,unclear,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,2.5,single_numeric,tet,influent_to_final_effluent,,primary_settling,primary_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0328,10.1016/j.jenvman.2018.10.073,2019,O_000612,tetW,raw wastewater,secondary sedimentation pool effluent,secondary sedimentation,log_reduction,2.64,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetW,tetracycline resistance,ARG,gene_specific,Yes,influent,liquid_influent,secondary sedimentation pool effluent,unclear,secondary sedimentation,unclear,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,2.64,single_numeric,tet,influent_to_final_effluent,,primary_settling,primary_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0328,10.1016/j.jenvman.2018.10.073,2019,O_000613,intI1,raw wastewater,secondary sedimentation pool effluent,secondary sedimentation,log_reduction,1.38,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,influent,liquid_influent,secondary sedimentation pool effluent,unclear,secondary sedimentation,unclear,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,1.38,single_numeric,intI1,influent_to_final_effluent,,primary_settling,primary_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0367,10.1016/j.chemosphere.2022.137362,2023,O_000666,tetX,activated sludge,anaerobic sludge,anaerobic digestion,reduction,70.0,percent,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetX,tetracycline resistance,ARG,gene_specific,Yes,activated_sludge,sludge_mixed_liquor,anaerobic_sludge,sludge_anaerobic,anaerobic_digestion,anaerobic_digestion,cross_stage_route,activated_sludge,anaerobic_sludge,reduction,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,70.0,single_numeric,tet,activated_sludge_to_anaerobic_sludge,,primary_settling,primary_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0483,10.1016/j.scitotenv.2014.07.024,2014,O_000890,tetA,influent,effluent,swine farm WWTP,removal_efficiency,18.15,percent,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetA,tetracycline resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,swine farm WWTP,unclear,cross_stage_route,influent,final_effluent,removal_efficiency,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,18.15,single_numeric,tet,influent_to_final_effluent,,activated_sludge,secondary_biological_treatment,biological-conventional,biological,biological
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0483,10.1016/j.scitotenv.2014.07.024,2014,O_000891,tetW,influent,effluent,swine farm WWTP,removal_efficiency,96.15,percent,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetW,tetracycline resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,swine farm WWTP,unclear,cross_stage_route,influent,final_effluent,removal_efficiency,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,96.15,single_numeric,tet,influent_to_final_effluent,,activated_sludge,secondary_biological_treatment,biological-conventional,biological,biological
